synthetic_fraction,metric,baseline_activity,treatment_activity,n_worlds,mean_difference,std_difference,median_difference,ci95_low,ci95_high,t_statistic,p_raw,cohens_dz,fraction_difference_gt_0,p_holm,reject_holm_0_05
0.1,top_1pct_share_gap,2.0,3.0,10000,-0.00015505411265863005,0.10654561312821703,0.0009142107752062312,-0.002243562567531063,0.001933454342213803,-0.1455283874259918,0.8842966377761048,-0.0014552838742599179,0.5044,1.0,False
0.1,top_1pct_share_gap,3.0,5.0,10000,0.0035773914203695227,0.09467608073154739,0.0036902356574326223,0.0017215496895225547,0.005433233151216491,3.778558842663928,0.0001586544592876465,0.037785588426639274,0.517,0.0019038535114517582,True
0.1,top_1pct_share_gap,3.0,7.5,10000,0.009778577943144774,0.09024620702586104,0.011645242867295347,0.0080095706526535,0.011547585233636049,10.83544479641412,3.310804025845476e-27,0.10835444796414119,0.547,1.1918894493043714e-25,True
0.1,top_1pct_share_gap,3.0,10.0,10000,0.015756090662711067,0.08853893402729665,0.016941119014653422,0.014020549359111118,0.017491631966311014,17.795663383357933,9.039493050758602e-70,0.17795663383357932,0.5727,4.158166803348957e-68,True
0.1,top_1pct_share_gap,3.0,15.0,10000,0.025428802307566493,0.08463645179849845,0.02691243473808351,0.023769757509928047,0.02708784710520494,30.04474049562842,5.965260886956813e-190,0.3004474049562842,0.6269,3.042283052347975e-188,True
0.1,top_1pct_share_gap,5.0,7.5,10000,0.00620118652277525,0.08413499323637574,0.007284214621937929,0.004551971322208069,0.007850401723342431,7.37052002292688,1.8342257124288074e-13,0.0737052002292688,0.5353,4.402141709829138e-12,True
0.1,top_1pct_share_gap,7.5,10.0,10000,0.0059775127195662945,0.07805389257312675,0.006320423142796419,0.004447499331042207,0.007507526108090382,7.658186571497521,2.0604002976153496e-14,0.07658186571497522,0.5295,5.563080803561444e-13,True
0.1,top_1pct_share_gap,10.0,15.0,10000,0.009672711644855425,0.07050707317443919,0.010639343561976766,0.008290631105547633,0.011054792184163217,13.7187819737241,1.896937021423378e-42,0.137187819737241,0.5611,7.77744178783585e-41,True
0.15,top_1pct_share_gap,1.0,2.0,10000,-0.003776687726944206,0.11208459579634385,-0.0014916153664003562,-0.005973771390069028,-0.0015796040638193834,-3.369497565755062,0.000755900625732421,-0.03369497565755062,0.4945,0.00755900625732421,True
0.15,top_1pct_share_gap,2.0,3.0,10000,-3.020683465151227e-05,0.09711591077970617,9.155387118237046e-05,-0.0019338741449327025,0.001873460475629678,-0.031103898845197715,0.9751873011338221,-0.00031103898845197714,0.5006,1.0,False
0.15,top_1pct_share_gap,3.0,5.0,10000,0.0027515623401089327,0.08748360905529719,0.004204992906620603,0.0010367075299454293,0.004466417150272436,3.145231855226398,0.0016644158714930945,0.03145231855226398,0.517,0.014979742843437852,True
0.15,top_1pct_share_gap,3.0,7.5,10000,0.008572840638738888,0.08535294518002003,0.010204337858508605,0.006899751128782092,0.010245930148695685,10.043989250350643,1.263523436266634e-23,0.10043989250350642,0.5464,4.169627339679892e-22,True
0.15,top_1pct_share_gap,3.0,10.0,10000,0.014909742451123014,0.08284153567275167,0.016430407299035582,0.0132858816220624,0.01653360328018363,17.997906883354823,2.6808838799977377e-71,0.17997906883354822,0.5808,1.2600154235989366e-69,True
0.15,top_1pct_share_gap,3.0,15.0,10000,0.025346225833069308,0.08048729971172558,0.0271125949774864,0.023768512767065354,0.02692393889907326,31.490963075975586,1.2713074576857745e-207,0.31490963075975587,0.6293,6.610798779966027e-206,True
0.15,top_1pct_share_gap,5.0,7.5,10000,0.005821278298629953,0.07914066176302113,0.00526051433557731,0.004269962046712908,0.007372594550546998,7.3556098331110675,2.049837580748325e-13,0.07355609833111068,0.527,4.714626435721148e-12,True
0.15,top_1pct_share_gap,7.5,10.0,10000,0.006336901812384127,0.07405165054746442,0.0068607909134781875,0.0048853404226202575,0.007788463202147996,8.557407924786771,1.3238918784437929e-17,0.08557407924786771,0.5358,3.8392864474869993e-16,True
0.15,top_1pct_share_gap,10.0,15.0,10000,0.010436483381946294,0.06848231931345919,0.010999012338602704,0.009094092093406654,0.011778874670485934,15.23967570983706,7.360690421850437e-52,0.1523967570983706,0.5638,3.165096881395688e-50,True
0.2,top_1pct_share_gap,1.0,2.0,10000,-0.00533843911548647,0.10282573286171019,-0.0036736055454724414,-0.007354030430369633,-0.0033228478006033057,-5.191734565768774,2.1243778533163503e-07,-0.05191734565768775,0.4868,3.3990045653061604e-06,True
0.2,top_1pct_share_gap,2.0,3.0,10000,0.0002651352265623773,0.09053006657948234,0.0009677282357072325,-0.0015094362824858915,0.0020397067356106463,0.2928698018018108,0.7696277491724359,0.0029286980180181083,0.5036,1.0,False
0.2,top_1pct_share_gap,3.0,5.0,10000,0.0030769315307891502,0.08448450825672565,0.0036314716202160424,0.0014208651323765243,0.004732997929201776,3.642006794238755,0.0002718884954771197,0.03642006794238755,0.5165,0.0029907734502483165,True
0.2,top_1pct_share_gap,3.0,7.5,10000,0.009190554983952996,0.08335030693047835,0.010749987413676748,0.0075567212142694795,0.010824388753636512,11.026420084593983,4.136734120504086e-28,0.11026420084593984,0.5538,1.5305916245865118e-26,True
0.2,top_1pct_share_gap,3.0,10.0,10000,0.015671694723451195,0.08092390891791329,0.01733250263050004,0.014085423238270462,0.017257966208631927,19.36596357369251,4.708342976501305e-82,0.19365963573692513,0.583,2.260004628720626e-80,True
0.2,top_1pct_share_gap,3.0,15.0,10000,0.025949016201133497,0.07768247666903881,0.027231985528872724,0.024426283311854632,0.027471749090412362,33.40395068979019,4.9385050913430884e-232,0.33403950689790196,0.6345,2.6667927493252676e-230,True
0.2,top_1pct_share_gap,5.0,7.5,10000,0.006113623453163846,0.08034490136965017,0.007124046168971387,0.00453870168126063,0.007688545225067062,7.609223919556933,3.006193416489958e-14,0.07609223919556933,0.533,7.816102882873891e-13,True
0.2,top_1pct_share_gap,7.5,10.0,10000,0.006481139739498201,0.07584553068197265,0.004946834616002385,0.004994414688669849,0.007967864790326552,8.545183455402562,1.470694026968351e-17,0.08545183455402562,0.5288,4.117943275511383e-16,True
0.2,top_1pct_share_gap,10.0,15.0,10000,0.010277321477682304,0.07063072318439431,0.010601130000175277,0.008892817149316903,0.011661825806047705,14.550780473890226,1.762032339894459e-47,0.14550780473890226,0.5578,7.400535827556729e-46,True
0.25,top_1pct_share_gap,1.0,2.0,10000,-0.00546955774920812,0.09656327966852761,-0.004860361941327218,-0.007362392377464823,-0.003576723120951417,-5.664221190480946,1.517757670868982e-08,-0.05664221190480946,0.4802,2.8837395746510663e-07,True
0.25,top_1pct_share_gap,2.0,3.0,10000,-0.0011292779585234478,0.08909819074046903,0.00021837968487350978,-0.002875781819281889,0.000617225902234993,-1.2674532997116426,0.2050227679701149,-0.012674532997116425,0.5012,0.8200910718804596,False
0.25,top_1pct_share_gap,3.0,5.0,10000,0.0038028124086775406,0.08413861340873278,0.002838574238717445,0.0021535262454460717,0.00545209857190901,4.5196994038920595,6.263886846060018e-06,0.0451969940389206,0.5138,9.395830269090027e-05,True
0.25,top_1pct_share_gap,3.0,7.5,10000,0.009277986300180579,0.08228344021009583,0.010091420282608343,0.007665065265431157,0.01089090733493,11.275642190568266,2.600796466122308e-29,0.11275642190568266,0.5498,9.88302657126477e-28,True
0.25,top_1pct_share_gap,3.0,10.0,10000,0.016098488263900257,0.08186924531392954,0.018180308851098545,0.014493686282739341,0.017703290245061173,19.663657826782483,1.722192818955061e-84,0.19663657826782482,0.5904,8.438744812879798e-83,True
0.25,top_1pct_share_gap,3.0,15.0,10000,0.025875210432300212,0.07950258617546584,0.02674044213584123,0.02431679973347707,0.027433621131123354,32.54637575586842,6.029968021617975e-221,0.32546375755868423,0.6284,3.195883051457527e-219,True
0.25,top_1pct_share_gap,5.0,7.5,10000,0.005475173891503036,0.08140647880616672,0.006303886670434883,0.003879443065274904,0.007070904717731168,6.725722536826245,1.8427811152511737e-11,0.06725722536826245,0.5299,3.8698403420274645e-10,True
0.25,top_1pct_share_gap,7.5,10.0,10000,0.006820501963719681,0.07752132086262704,0.006258522687911161,0.005300928052594499,0.008340075874844862,8.7982272332615,1.6195458885506234e-18,0.08798227233261499,0.5366,4.85863766565187e-17,True
0.25,top_1pct_share_gap,10.0,15.0,10000,0.009776722168399955,0.07362663289128607,0.009221111398779,0.008333491980103108,0.011219952356696802,13.27878484248471,6.684794186829899e-40,0.1327878484248471,0.548,2.6739176747319597e-38,True
0.01,zero_receipt_gap,1.0,2.0,10000,-0.00945990121972057,0.09619763832759719,-0.010973853571712294,-0.011345568541792032,-0.007574233897649107,-9.833818567879241,1.0204879800507869e-22,-0.0983381856787924,0.4554,1.938927162096495e-21,True
0.01,zero_receipt_gap,2.0,3.0,10000,-0.0023403991146436227,0.08076705862501828,-0.0025042190803599984,-0.003923596018401033,-0.0007572022108862121,-2.897714927950421,0.0037670841045674736,-0.028977149279504212,0.4864,0.022602504627404842,True
0.01,zero_receipt_gap,3.0,5.0,10000,-0.0011808736259352126,0.07788463240186595,-0.002177037804082904,-0.002707569174443438,0.00034582192257301284,-1.5161830896783193,0.1295046741861129,-0.015161830896783192,0.4901,0.38851402255833867,False
0.01,zero_receipt_gap,3.0,7.5,10000,0.0006844911911200311,0.07756301855545267,-4.104545842159579e-05,-0.0008359000787068195,0.002204882460946882,0.8824968443313782,0.3775294003509744,0.008824968443313782,0.4997,0.7550588007019488,False
0.01,zero_receipt_gap,3.0,10.0,10000,0.0039024290003057964,0.07879178695476516,0.0023577486578155726,0.0023579513967886424,0.0054469066038229505,4.952837283086629,7.433564758921537e-07,0.0495283728308663,0.5129,9.663634186597997e-06,True
0.01,zero_receipt_gap,3.0,15.0,10000,0.010210261318180883,0.0775204832430887,0.008515947905617716,0.008690703826084476,0.01172981881027729,13.171049625895066,2.7331687592123975e-39,0.13171049625895068,0.5419,6.012971270267274e-38,True
0.01,zero_receipt_gap,5.0,7.5,10000,0.0018653648170552436,0.07682267597410433,0.0019817677913484544,0.00035948575186310963,0.0033712438822473775,2.428143505029723,0.015193859704358562,0.024281435050297225,0.51,0.07596929852179281,False
0.01,zero_receipt_gap,7.5,10.0,10000,0.003217937809185766,0.07658000476212144,0.003460722307642189,0.0017168155881573657,0.004719060030214166,4.2020600797578505,2.667950675509749e-05,0.0420206007975785,0.5189,0.0002667950675509749,True
0.01,zero_receipt_gap,10.0,15.0,10000,0.006307832317875087,0.07676456361454412,0.007035770665561325,0.004803092371889373,0.007812572263860802,8.21711479993352,2.3428908211231897e-16,0.0821711479993352,0.5363,3.982914395909422e-15,True
0.05,zero_receipt_gap,1.0,2.0,10000,-0.010048866042966354,0.047230728178628584,-0.01091355629085955,-0.0109746833735414,-0.009123048712391309,-21.27611923525956,2.79276441070427e-98,-0.21276119235259564,0.4102,9.216122555324091e-97,True
0.05,zero_receipt_gap,2.0,3.0,10000,-0.0019590890408288245,0.04817406380246849,-0.00336491066009742,-0.0029033976482225705,-0.0010147804334350785,-4.066688350938827,4.805168028201432e-05,-0.040666883509388276,0.4719,0.0004324651225381289,True
0.05,zero_receipt_gap,3.0,5.0,10000,2.3559093989358193e-05,0.05432074504349187,-0.0007163785147302482,-0.0010412368367617051,0.0010883550247404216,0.04337034400116497,0.9654071835090288,0.00043370344001164964,0.4945,0.9654071835090288,False
0.05,zero_receipt_gap,3.0,7.5,10000,0.004668584310899584,0.05648912247116101,0.0033492975013793835,0.0035612838184112695,0.005775884803387898,8.264572198449361,1.5799183852883697e-16,0.08264572198449362,0.5228,2.8438530935190656e-15,True
0.05,zero_receipt_gap,3.0,10.0,10000,0.011148210055860992,0.0582275826386381,0.008379778125825493,0.010006832245202237,0.012289587866519746,19.145926295870936,2.831033618181254e-80,0.19145926295870935,0.5585,8.209997492725636e-79,True
0.05,zero_receipt_gap,3.0,15.0,10000,0.025450958701287146,0.05874484427133951,0.022931399482151588,0.02429944152156795,0.02660247588100634,43.324582807182935,0.0,0.4332458280718293,0.6583,0.0,True
0.05,zero_receipt_gap,5.0,7.5,10000,0.004645025216910226,0.058917722996701484,0.003637868554152962,0.003490119266231952,0.005799931167588499,7.8839184215762685,3.503841238531667e-15,0.07883918421576268,0.5265,5.6061459816506674e-14,True
0.05,zero_receipt_gap,7.5,10.0,10000,0.006479625744961408,0.06195649185699394,0.006168297202065132,0.00526515380868515,0.007694097681237666,10.458348351803844,1.8154510940931727e-25,0.10458348351803844,0.5441,3.8124472975956625e-24,True
0.05,zero_receipt_gap,10.0,15.0,10000,0.014302748645426154,0.06288648651744316,0.015053030299009978,0.01307004694206416,0.015535450348788149,22.743755355864767,1.0929583351203577e-111,0.22743755355864767,0.607,3.8253541729212516e-110,True
0.1,zero_receipt_gap,1.0,2.0,10000,-0.009405436892342751,0.036687170894310187,-0.00986243066556955,-0.010124579279799947,-0.008686294504885556,-25.63685523595781,1.910863069695298e-140,-0.2563685523595781,0.394,6.879107050903072e-139,True
0.1,zero_receipt_gap,2.0,3.0,10000,-0.0018685259296224031,0.04294073425492329,-0.0035702845511302594,-0.0027102507450956982,-0.001026801114149108,-4.351406565452874,1.3661018883153345e-05,-0.043514065654528734,0.4645,0.0001502712077146868,True
0.1,zero_receipt_gap,3.0,5.0,10000,0.0011352702264665795,0.05201595491794766,-0.0011200085933223691,0.00011565282088025412,0.002154887632052905,2.1825423146751923,0.029092718414015412,0.021825423146751927,0.4924,0.11637087365606165,False
0.1,zero_receipt_gap,3.0,7.5,10000,0.009386990192140376,0.05575331397145003,0.0053169804020932465,0.00829411302716123,0.010479867357119522,16.836649740582658,9.578479615028337e-63,0.16836649740582657,0.5425,2.4904046999073675e-61,True
0.1,zero_receipt_gap,3.0,10.0,10000,0.019035701613291583,0.057493101912661375,0.016274712633494365,0.01790872110310448,0.020162682123478687,33.10954006657877,3.355653281959371e-228,0.3310954006657877,0.6124,1.4093743784229359e-226,True
0.1,zero_receipt_gap,3.0,15.0,10000,0.04122340106097961,0.05825772664801631,0.037620242938122855,0.04008143236706812,0.0423653697548911,70.76040112248918,0.0,0.7076040112248918,0.7532,0.0,True
0.1,zero_receipt_gap,5.0,7.5,10000,0.008251719965673799,0.05946358543618155,0.0066320890069462846,0.007086114012559203,0.009417325918788395,13.87692972959029,2.2042061424355377e-43,0.1387692972959029,0.5521,5.069674127601737e-42,True
0.1,zero_receipt_gap,7.5,10.0,10000,0.009648711421151208,0.06255266373290337,0.008891146799487992,0.008422553316230019,0.010874869526072398,15.424940914348118,4.534617253993264e-53,0.15424940914348118,0.5663,1.1336543134983159e-51,True
0.1,zero_receipt_gap,10.0,15.0,10000,0.02218769944768802,0.06423630772141944,0.02163046287004526,0.020928538532029053,0.023446860363346988,34.54074531168855,4.4084135612533504e-247,0.34540745311688553,0.6507,1.8956178313389405e-245,True
0.15,zero_receipt_gap,1.0,2.0,10000,-0.009675139013523414,0.033209522884097724,-0.010476429326291947,-0.010326112500740121,-0.009024165526306707,-29.13362846943015,3.574757573373161e-179,-0.29133628469430145,0.3802,1.394155453615533e-177,True
0.15,zero_receipt_gap,2.0,3.0,10000,-0.001430786291095616,0.04157071830556914,-0.002766969075108122,-0.002245656036617857,-0.000615916545573375,-3.4418127696964445,0.0005801942939934399,-0.034418127696964444,0.4723,0.004061360057954079,True
0.15,zero_receipt_gap,3.0,5.0,10000,0.003535177611587188,0.052319800712178656,0.0013589176486289017,0.002509604216902886,0.00456075100627149,6.756863679651389,1.4886646579222573e-11,0.06756863679651388,0.513,2.0841305210911602e-10,True
0.15,zero_receipt_gap,3.0,7.5,10000,0.012488325998647161,0.056403438346596085,0.009080344110854538,0.011382705087451293,0.01359394690984303,22.14107218412302,4.385722358488933e-106,0.22141072184123017,0.5735,1.4911456018862374e-104,True
0.15,zero_receipt_gap,3.0,10.0,10000,0.025608381285055225,0.05801676098267804,0.02131455563832882,0.024471136003160587,0.026745626566949864,44.13962594826877,0.0,0.4413962594826877,0.6542,0.0,True
0.15,zero_receipt_gap,3.0,15.0,10000,0.051927088063402106,0.058545137107842954,0.04896299318545316,0.050779485546025314,0.0530746905807789,88.69581766927955,0.0,0.8869581766927954,0.814,0.0,True
0.15,zero_receipt_gap,5.0,7.5,10000,0.008953148387059974,0.06088392297653551,0.0075582676841546015,0.007759700959531671,0.010146595814588277,14.705275135622406,1.9082907614378457e-48,0.14705275135622406,0.5596,4.579897827450829e-47,True
0.15,zero_receipt_gap,7.5,10.0,10000,0.013120055286408066,0.06514650795322707,0.01179179901268898,0.01184305261430372,0.014397057958512411,20.13930707663995,1.8694865347706065e-88,0.20139307076639948,0.5862,5.795408257788881e-87,True
0.15,zero_receipt_gap,10.0,15.0,10000,0.02631870677834688,0.06556342685223794,0.02585895858306478,0.02503353165671585,0.027603881899977912,40.14235991303819,0.0,0.4014235991303819,0.67,0.0,True
0.2,zero_receipt_gap,1.0,2.0,10000,-0.00952498415977185,0.031582008252502916,-0.011078219442191117,-0.010144055084614413,-0.008905913234929288,-30.159526536812248,2.5014158813652687e-191,-0.3015952653681225,0.3695,1.0005663525461075e-189,True
0.2,zero_receipt_gap,2.0,3.0,10000,-0.0016151287197051609,0.041075811927314555,-0.0033240792031853095,-0.002420297304147113,-0.0008099601352632088,-3.932067666886784,8.478678876533774e-05,-0.03932067666886784,0.4654,0.0006782943101227019,True
0.2,zero_receipt_gap,3.0,5.0,10000,0.0037209730407758244,0.05311316093197915,0.0014892228859678114,0.002679848189037924,0.004762097892513724,7.005745799127248,2.6150741447174986e-12,0.07005745799127248,0.5126,3.922611217076248e-11,True
0.2,zero_receipt_gap,3.0,7.5,10000,0.015444428971874776,0.05834620540416485,0.0110725367178168,0.014300725916267224,0.016588132027482327,26.470322902562447,2.736965205259446e-149,0.26470322902562443,0.5811,1.012677125945995e-147,True
0.2,zero_receipt_gap,3.0,10.0,10000,0.02960555179156414,0.060045429244150364,0.02518023390023616,0.028428540528773437,0.030782563054354846,49.30525464508744,0.0,0.49305254645087443,0.6791,0.0,True
0.2,zero_receipt_gap,3.0,15.0,10000,0.05867084320608425,0.06083665087877598,0.05623763877196605,0.05747832240681357,0.05986336400535493,96.43996235590392,0.0,0.9643996235590392,0.8318,0.0,True
0.2,zero_receipt_gap,5.0,7.5,10000,0.011723455931098952,0.06275689207153214,0.009790312579495794,0.010493294539703288,0.012953617322494617,18.68074651902171,1.4163617122660748e-76,0.18680746519021713,0.5722,3.9658127943450095e-75,True
0.2,zero_receipt_gap,7.5,10.0,10000,0.014161122819689361,0.06725670905609675,0.013431239979295906,0.012842755958901613,0.01547948968047711,21.055331160907688,2.470797558135084e-96,0.21055331160907687,0.592,7.906552186032269e-95,True
0.2,zero_receipt_gap,10.0,15.0,10000,0.029065291414520106,0.06954922721887588,0.028810836435974374,0.027701986583736814,0.030428596245303398,41.79096242586531,0.0,0.4179096242586531,0.6755,0.0,True
0.25,zero_receipt_gap,1.0,2.0,10000,-0.009761921751052187,0.03046022246335668,-0.011080196993032393,-0.010359003416680782,-0.009164840085423592,-32.048097359747366,1.3037927256431238e-214,-0.3204809735974737,0.3614,5.3455501751368073e-213,True
0.25,zero_receipt_gap,2.0,3.0,10000,-0.0018984494543382504,0.04119785086625438,-0.0038861146330559093,-0.002706010247603411,-0.0010908886610730899,-4.608127400871999,4.113405231700966e-06,-0.04608127400871999,0.4606,4.936086278041159e-05,True
0.25,zero_receipt_gap,3.0,5.0,10000,0.005441042912387885,0.05370166132914978,0.003222897737854863,0.004388382268428229,0.006493703556347541,10.131982470781464,5.2032706248477946e-24,0.10131982470781466,0.5223,1.0406541249695589e-22,True
0.25,zero_receipt_gap,3.0,7.5,10000,0.017286893354025865,0.05934923671113834,0.013213035189959171,0.016123528866064503,0.018450257841987228,29.12740636945977,4.22562697201214e-179,0.2912740636945977,0.5983,1.6057382493646131e-177,True
0.25,zero_receipt_gap,3.0,10.0,10000,0.03131474148902334,0.062211400776208355,0.027143291752637272,0.03009527282489156,0.03253421015315513,50.33601735101762,0.0,0.5033601735101761,0.6784,0.0,True
0.25,zero_receipt_gap,3.0,15.0,10000,0.061722174541401206,0.0622094468900984,0.058386148718303846,0.060502744177369644,0.06294160490543277,99.21672290454852,0.0,0.9921672290454853,0.843,0.0,True
0.25,zero_receipt_gap,5.0,7.5,10000,0.01184585044163798,0.06405766049621102,0.010520142819647693,0.010590191371144971,0.013101509512130988,18.492480602438885,4.210590338385335e-75,0.18492480602438885,0.5726,1.1368593913640405e-73,True
0.25,zero_receipt_gap,7.5,10.0,10000,0.014027848134997477,0.07029939629497332,0.013641412009793075,0.012649838480505224,0.01540585778948973,19.954436132192676,6.6510973900410545e-87,0.19954436132192677,0.5924,1.9953292170123164e-85,True
0.25,zero_receipt_gap,10.0,15.0,10000,0.030407433052377867,0.07114176105427163,0.030097598192447783,0.02901291135322955,0.03180195475152619,42.74203028117489,0.0,0.427420302811749,0.6755,0.0,True
